City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Ulcinj,ME,2022-03-31 21:41:49,41.9294,19.2244,59.22,89,100,28.54
275,Conde,BR,2022-03-31 21:40:11,-7.2597,-34.9075,80.06,78,20,9.22
276,Tilichiki,RU,2022-03-31 21:41:50,60.4667,166.1,0.25,82,14,10.36
277,La Ronge,CA,2022-03-31 21:41:51,55.1001,-105.2842,39.45,41,100,12.66
278,Ambovombe,MG,2022-03-31 21:41:52,-25.1667,46.0833,70.74,86,0,10.16
279,Asau,RO,2022-03-31 21:41:53,46.4333,26.4,56.32,73,100,4.54
280,Sao Filipe,CV,2022-03-31 21:41:53,14.8961,-24.4956,70.93,77,6,9.13
281,Yulara,AU,2022-03-31 21:41:53,-25.2406,130.9889,58.84,44,59,6.91
282,Slidell,US,2022-03-31 21:41:29,30.2752,-89.7812,76.3,39,0,14.0
283,Dunedin,NZ,2022-03-31 21:41:54,-45.8742,170.5036,52.81,58,100,1.01
284,Mayor Pablo Lagerenza,PY,2022-03-31 21:41:55,-19.9309,-60.7718,58.51,41,100,7.99
285,Puerto Escondido,MX,2022-03-31 21:41:56,15.85,-97.0667,83.23,69,40,11.5
286,Sherbakul,RU,2022-03-31 21:41:56,54.6316,72.3963,32.56,82,100,12.15
287,Cabo San Lucas,MX,2022-03-31 21:39:10,22.8909,-109.9124,81.7,38,20,11.5
288,Hamilton,US,2022-03-31 21:41:57,39.1834,-84.5333,44.69,75,100,13.8
289,Yilan,TW,2022-03-31 21:41:58,24.757,121.753,64.36,99,100,3.47
290,Saint-Joseph,RE,2022-03-31 21:42:00,-21.3667,55.6167,75.58,79,90,13.22
291,Vytegra,RU,2022-03-31 21:42:01,61.0064,36.4481,9.72,96,47,2.48
292,Batagay-Alyta,RU,2022-03-31 21:42:01,67.8006,130.4114,-8.34,88,94,2.46
293,Sao Joao Da Barra,BR,2022-03-31 21:42:02,-21.6403,-41.0511,80.69,84,2,9.06
294,Harwich,GB,2022-03-31 21:42:03,51.9419,1.2844,38.5,62,60,13.0
295,Sinnamary,GF,2022-03-31 21:42:03,5.3833,-52.95,77.76,79,92,9.69
296,Kodiak,US,2022-03-31 21:42:04,57.79,-152.4072,40.51,93,100,21.85
297,Kavieng,PG,2022-03-31 21:42:05,-2.5744,150.7967,82.38,79,99,11.48
298,Cockburn Town,TC,2022-03-31 21:39:06,21.4612,-71.1419,76.96,78,75,17.27
299,Cheney,US,2022-03-31 21:42:06,47.4874,-117.5758,53.31,36,100,17.27
300,Port Elizabeth,ZA,2022-03-31 21:42:06,-33.918,25.5701,66.49,80,100,12.66
301,Brae,GB,2022-03-31 21:42:07,60.3964,-1.353,37.69,66,84,13.33
302,Seondha,IN,2022-03-31 21:42:08,26.1578,78.7797,79.29,15,0,3.18
303,Chiredzi,ZW,2022-03-31 21:42:08,-21.05,31.6667,68.67,70,0,3.58
304,Rio De Janeiro,BR,2022-03-31 21:41:41,-22.9028,-43.2075,79.02,81,100,10.36
305,Rio Grande,BR,2022-03-31 21:41:52,-32.035,-52.0986,66.31,60,16,11.07
306,Nuevo Progreso,MX,2022-03-31 21:42:09,23.1667,-97.95,82.54,52,77,8.99
307,Itarema,BR,2022-03-31 21:42:09,-2.9248,-39.9167,76.42,88,100,7.29
308,Aklavik,CA,2022-03-31 21:42:10,68.2191,-135.0107,-9.4,54,20,8.05
309,Lae,PG,2022-03-31 21:42:11,-6.7221,146.9847,78.96,84,100,6.2
310,Port Hardy,CA,2022-03-31 21:42:11,50.6996,-127.4199,46.4,87,75,5.75
311,Pangnirtung,CA,2022-03-31 21:42:12,66.1451,-65.7125,21.2,93,100,3.44
312,Tyup,KG,2022-03-31 21:42:13,42.7276,78.3648,31.21,60,0,4.54
313,Flin Flon,CA,2022-03-31 21:42:13,54.7682,-101.865,39.04,38,75,10.36
314,Blagoyevo,RU,2022-03-31 21:42:14,63.3667,47.9167,20.64,95,100,6.69
315,Wilkie,CA,2022-03-31 21:42:14,52.4168,-108.7014,34.18,92,100,24.49
316,Yangambi,CD,2022-03-31 21:42:15,0.8102,24.4336,69.49,95,100,4.43
317,Volchikha,RU,2022-03-31 21:43:16,52.0333,80.3833,31.42,77,100,9.73
318,Port Blair,IN,2022-03-31 21:43:17,11.6667,92.75,77.04,100,20,2.3
319,Talaya,RU,2022-03-31 21:43:18,61.3833,152.75,-2.42,96,100,4.85
320,Ust-Nera,RU,2022-03-31 21:43:20,64.5667,143.2,-5.57,99,87,1.39
321,Aksarka,RU,2022-03-31 21:43:20,66.5606,67.7975,10.78,85,100,15.41
322,Chuy,UY,2022-03-31 21:43:21,-33.6971,-53.4616,56.08,76,51,8.41
323,Poya,NC,2022-03-31 21:43:22,-21.35,165.15,82.11,79,11,1.95
324,Ossora,RU,2022-03-31 21:43:22,59.2353,163.0719,12.51,71,26,4.59
325,Grand Gaube,MU,2022-03-31 21:43:23,-20.0064,57.6608,79.2,77,98,7.0
326,Tigil,RU,2022-03-31 21:43:24,57.8,158.6667,20.71,87,100,9.19
327,Sanda,JP,2022-03-31 21:43:24,34.8833,135.2333,44.98,94,100,16.62
328,Hailar,CN,2022-03-31 21:43:25,49.2,119.7,10.44,66,56,6.71
329,Malumfashi,NG,2022-03-31 21:43:26,11.7853,7.6218,79.0,9,24,8.12
330,Moron,AR,2022-03-31 21:43:27,-34.6534,-58.6198,64.09,35,75,2.1
331,Mitchell,US,2022-03-31 21:43:28,43.7094,-98.0298,42.78,39,0,12.66
332,Fairbanks,US,2022-03-31 21:42:28,64.8378,-147.7164,26.1,30,0,12.66
333,Ayagoz,KZ,2022-03-31 21:43:31,47.9714,80.4392,16.77,85,55,5.39
334,Skelleftea,SE,2022-03-31 21:43:32,64.7507,20.9528,17.96,64,100,5.75
335,Nevelsk,RU,2022-03-31 21:43:32,46.6733,141.8633,26.87,73,58,3.33
336,Nalut,LY,2022-03-31 21:43:33,30.3333,10.85,63.91,24,25,11.3
337,General Pico,AR,2022-03-31 21:43:34,-35.6566,-63.7568,58.86,30,0,6.71
338,Locri,IT,2022-03-31 21:43:35,38.2414,16.2623,59.32,91,9,8.81
339,Hofn,IS,2022-03-31 21:43:35,64.2539,-15.2082,38.71,64,100,4.29
340,Port Hawkesbury,CA,2022-03-31 21:43:36,45.6169,-61.3485,42.91,58,40,2.3
341,Sorland,NO,2022-03-31 21:43:36,67.667,12.6934,33.39,52,99,7.07
342,Arlit,NE,2022-03-31 21:43:37,18.7369,7.3853,81.1,4,1,4.59
343,Tuensang,IN,2022-03-31 21:43:38,26.2833,94.8333,61.74,88,84,2.44
344,Ihosy,MG,2022-03-31 21:43:39,-22.4,46.1167,65.5,89,91,9.89
345,Okhotsk,RU,2022-03-31 21:43:39,59.3833,143.3,7.36,77,59,16.04
346,Ulaanbaatar,MN,2022-03-31 21:43:40,47.9077,106.8832,8.73,66,0,4.47
347,Sangar,RU,2022-03-31 21:43:41,63.9242,127.4739,2.01,90,97,4.94
348,Bucerias,MX,2022-03-31 21:40:22,20.75,-105.3333,76.98,65,40,14.97
349,Oktyabrskiy,RU,2022-03-31 21:43:41,54.4815,53.471,30.18,97,100,9.26
350,Mount Gambier,AU,2022-03-31 21:43:43,-37.8333,140.7667,46.31,93,15,8.05
351,Uyuni,BO,2022-03-31 21:43:43,-20.4597,-66.825,60.01,16,3,7.85
352,Bonthe,SL,2022-03-31 21:43:44,7.5264,-12.505,78.73,90,70,6.13
353,Parana,AR,2022-03-31 21:42:53,-31.732,-60.5238,60.46,52,86,5.66
354,Nanortalik,GL,2022-03-31 21:43:45,60.1432,-45.2371,35.64,89,99,3.71
355,Cherskiy,RU,2022-03-31 21:43:46,68.75,161.3,-11.43,97,100,3.36
356,Basco,PH,2022-03-31 21:43:46,20.4487,121.9702,78.98,78,33,25.12
357,Akdepe,TM,2022-03-31 21:43:47,42.0551,59.3788,57.4,30,100,4.16
358,Flinders,AU,2022-03-31 21:43:47,-34.5833,150.8552,59.18,90,100,10.0
359,Tiarei,PF,2022-03-31 21:43:48,-17.5333,-149.3333,87.82,68,47,10.76
360,Wentzville,US,2022-03-31 21:43:49,38.8114,-90.8529,38.88,85,100,5.99
361,Dawei,MM,2022-03-31 21:43:49,14.0833,98.2,75.56,92,82,3.78
362,Saravan,AM,2022-03-31 21:43:49,39.7196,45.6483,33.04,67,0,7.09
363,Sabha,LY,2022-03-31 21:44:50,27.0377,14.4283,76.37,15,92,3.89
364,Lai,TD,2022-03-31 21:44:51,9.3952,16.2989,90.66,18,75,4.83
365,Ukiah,US,2022-03-31 21:44:52,39.1502,-123.2078,72.16,44,0,9.22
366,Kaoma,ZM,2022-03-31 21:44:52,-14.7833,24.8,62.17,97,91,5.1
367,Tekeli,KZ,2022-03-31 21:44:53,44.83,78.8239,32.94,50,4,13.42
368,Beberibe,BR,2022-03-31 21:44:54,-4.1797,-38.1306,77.9,83,100,6.96
369,Celestun,MX,2022-03-31 21:44:54,20.8667,-90.4,82.38,75,3,12.3
370,Karratha,AU,2022-03-31 21:44:55,-20.7377,116.8463,84.0,71,72,7.74
371,Neepawa,CA,2022-03-31 21:44:55,50.2289,-99.4664,37.8,81,36,7.02
372,Hobyo,SO,2022-03-31 21:44:56,5.3505,48.5268,81.91,76,4,14.29
373,Margate,GB,2022-03-31 21:43:46,51.3813,1.3862,39.69,58,99,18.01
374,Biharamulo,TZ,2022-03-31 21:44:57,-2.6319,31.3089,59.68,95,21,4.36
375,Broken Hill,AU,2022-03-31 21:44:58,-31.95,141.4333,53.31,71,0,12.66
376,Kroya,ID,2022-03-31 21:44:58,-7.6331,109.2461,76.14,85,100,4.85
377,Ampanihy,MG,2022-03-31 21:44:59,-24.7,44.75,70.57,71,0,5.68
378,Malacky,SK,2022-03-31 21:45:00,48.436,17.0219,45.99,83,100,7.0
379,Achi,CO,2022-03-31 21:45:01,8.5682,-74.554,86.67,68,99,2.84
380,Cuamba,MZ,2022-03-31 21:45:02,-14.8031,36.5372,67.01,97,29,0.56
381,Vendas Novas,PT,2022-03-31 21:45:03,38.6771,-8.4579,47.46,91,5,7.36
382,Riyadh,SA,2022-03-31 21:42:35,24.6877,46.7219,75.34,14,0,6.78
383,Muravlenko,RU,2022-03-31 21:45:04,63.7898,74.523,8.92,92,18,15.03
384,Swiecie,PL,2022-03-31 21:44:32,53.4095,18.4474,35.8,35,100,8.01
385,Homer,US,2022-03-31 21:45:05,59.6425,-151.5483,43.81,61,75,21.85
386,Bridgetown,BB,2022-03-31 21:41:42,13.1,-59.6167,79.29,83,40,18.41
387,Puksoozero,RU,2022-03-31 21:45:07,62.5903,40.6066,3.13,100,71,3.65
388,Xique-Xique,BR,2022-03-31 21:45:07,-10.8218,-42.7263,82.74,51,89,2.19
389,Barabinsk,RU,2022-03-31 21:45:08,55.3571,78.357,33.13,82,100,16.69
390,Broome,US,2022-03-31 21:45:09,42.2506,-75.833,62.2,78,100,11.01
391,Saint-Paul,RE,2022-03-31 21:45:09,-21.0096,55.2707,78.89,73,100,3.13
392,Almenara,BR,2022-03-31 21:45:10,-16.1836,-40.6944,81.32,54,36,2.42
393,Gimli,CA,2022-03-31 21:45:11,50.6336,-96.9907,30.22,69,18,2.3
394,Imeni Poliny Osipenko,RU,2022-03-31 21:45:11,52.4201,136.4853,9.07,92,73,3.13
395,Paamiut,GL,2022-03-31 21:45:12,61.994,-49.6678,33.78,99,100,1.77
396,Cervo,ES,2022-03-31 21:45:13,43.6702,-7.4101,48.96,66,99,17.16
397,Werota,ET,2022-03-31 21:45:13,11.9167,37.7,74.43,31,92,5.97
398,Portland,US,2022-03-31 21:44:12,45.5234,-122.6762,57.63,57,40,9.22
399,Ostrovnoy,RU,2022-03-31 21:45:15,68.0531,39.5131,22.15,79,100,10.69
400,Jacqueville,CI,2022-03-31 21:45:15,5.2052,-4.4146,81.19,88,80,8.23
401,Cayenne,GF,2022-03-31 21:45:16,4.9333,-52.3333,81.09,1,75,8.05
402,Cedar Rapids,US,2022-03-31 21:42:33,42.0083,-91.6441,35.1,78,100,18.99
403,Tananger,NO,2022-03-31 21:45:17,58.9333,5.6,37.38,72,0,6.91
404,Santa Cruz,BO,2022-03-31 21:45:18,-17.8,-63.1667,68.05,32,40,23.02
405,Phek,IN,2022-03-31 21:45:20,25.6667,94.5,50.16,91,70,1.34
406,Nizhneangarsk,RU,2022-03-31 21:45:21,55.7833,109.55,16.43,96,100,1.77
407,San Policarpo,PH,2022-03-31 21:45:22,12.1791,125.5072,80.58,81,100,10.42
408,Santander,ES,2022-03-31 21:46:22,43.4647,-3.8044,50.47,70,75,25.99
409,Santo Nino,PH,2022-03-31 21:46:23,6.435,124.6975,73.44,92,73,0.72
410,Makakilo City,US,2022-03-31 21:46:24,21.3469,-158.0858,82.72,59,20,18.41
411,Smolenka,RU,2022-03-31 21:46:26,52.1352,113.4974,15.87,62,62,2.24
412,Itapirapua,BR,2022-03-31 21:46:26,-15.8233,-50.6133,77.07,77,62,4.32
413,Zhigansk,RU,2022-03-31 21:46:27,66.7697,123.3711,10.17,94,99,17.76
414,Torbay,CA,2022-03-31 21:46:28,47.6666,-52.7314,38.39,72,75,11.5
415,Joconal,HN,2022-03-31 21:46:28,15.3544,-88.6356,85.21,38,76,5.37
416,Takoradi,GH,2022-03-31 21:46:29,4.8845,-1.7554,79.39,84,100,7.23
417,Lermontovka,RU,2022-03-31 21:46:29,47.1453,134.3383,22.1,85,68,5.1
418,Nouakchott,MR,2022-03-31 21:43:25,18.0858,-15.9785,75.13,51,2,15.5
419,Chumikan,RU,2022-03-31 21:46:31,54.7183,135.315,8.89,81,4,10.56
420,Diamantino,BR,2022-03-31 21:46:32,-14.4086,-56.4461,63.28,96,100,7.05
421,Forio,IT,2022-03-31 21:46:33,40.7342,13.8646,55.81,89,99,10.0
422,Hervey Bay,AU,2022-03-31 21:46:33,-25.2986,152.8535,71.02,81,94,7.0
423,Felipe Carrillo Puerto,MX,2022-03-31 21:46:34,19.5833,-88.05,90.5,47,21,9.44
424,Bangkalan,ID,2022-03-31 21:46:35,-7.0455,112.7351,80.01,85,57,2.84
425,Chernyshevskiy,RU,2022-03-31 21:46:36,63.0128,112.4714,19.22,94,99,8.57
426,Gushikawa,JP,2022-03-31 21:46:36,26.3544,127.8686,69.03,70,75,16.11
427,Puerto Ayacucho,VE,2022-03-31 21:46:37,5.6639,-67.6236,89.83,46,76,7.92
428,Port Hedland,AU,2022-03-31 21:46:38,-20.3167,118.5667,78.85,89,28,5.75
429,Salalah,OM,2022-03-31 21:43:37,17.0151,54.0924,78.89,53,0,3.44
430,Padang,ID,2022-03-31 21:46:39,-0.9492,100.3543,75.22,74,39,3.85
431,Miri,MY,2022-03-31 21:44:57,4.4148,114.0089,75.34,94,40,2.3
432,Verkhnyachka,UA,2022-03-31 21:46:40,48.8285,30.0396,52.05,74,100,12.59
433,Awbari,LY,2022-03-31 21:46:40,26.5921,12.7805,77.36,16,94,8.16
434,El Alto,PE,2022-03-31 21:46:41,-4.2714,-81.2147,80.26,73,38,14.67
435,Axim,GH,2022-03-31 21:46:42,4.8699,-2.2405,79.63,82,100,5.7
436,Las Vegas,US,2022-03-31 21:45:40,36.175,-115.1372,81.18,21,0,5.75
437,Demba,CD,2022-03-31 21:46:43,-5.51,22.2667,71.02,82,89,2.26
438,Motupe,PE,2022-03-31 21:46:44,-6.1519,-79.7142,84.27,57,64,9.6
439,Moree,AU,2022-03-31 21:46:44,-29.4667,149.85,60.82,67,0,8.05
440,Terrace Bay,CA,2022-03-31 21:46:45,48.7834,-87.1,30.07,80,98,16.28
441,Kanchanaburi,TH,2022-03-31 21:46:46,14.6333,99.1,76.5,77,67,3.42
442,La Rioja,ES,2022-03-31 21:41:59,42.25,-2.5,38.98,98,100,15.48
443,Praia Da Vitoria,PT,2022-03-31 21:46:47,38.7333,-27.0667,62.76,88,40,10.07
444,Adrar,MR,2022-03-31 21:46:48,20.5022,-10.0711,74.3,16,98,10.25
445,Ilinskiy,RU,2022-03-31 21:46:48,55.619,38.1182,32.38,93,75,7.0
446,Palu,ID,2022-03-31 21:46:49,-0.8917,119.8707,74.44,89,98,2.66
447,Tevaitoa,PF,2022-03-31 21:46:50,-16.7833,-151.5,81.88,69,31,13.09
448,Wajima,JP,2022-03-31 21:46:51,37.4,136.9,41.94,46,99,11.27
449,Anloga,GH,2022-03-31 21:46:52,5.7947,0.8973,82.71,85,71,14.41
450,Gisborne,NZ,2022-03-31 21:46:53,-38.6533,178.0042,65.35,76,56,3.96
451,Tutoia,BR,2022-03-31 21:46:53,-2.7619,-42.2744,77.38,87,98,5.73
452,Marawi,PH,2022-03-31 21:46:54,7.9986,124.2928,68.07,95,98,0.69
453,Tomatlan,MX,2022-03-31 21:47:55,19.9333,-105.25,83.89,33,54,10.27
454,Altamont,US,2022-03-31 21:47:55,42.2068,-121.7372,53.89,29,100,8.01
455,Nacala,MZ,2022-03-31 21:47:56,-14.5428,40.6728,75.36,87,100,3.67
456,Corn Island,NI,2022-03-31 21:47:56,12.1694,-83.0418,81.19,77,80,13.87
457,Vysokogornyy,RU,2022-03-31 21:47:57,50.1167,139.15,16.92,94,99,0.31
458,Kropotkin,RU,2022-03-31 21:47:58,45.4375,40.5756,52.03,64,78,8.63
459,Pacific Grove,US,2022-03-31 21:47:58,36.6177,-121.9166,67.01,76,0,11.5
460,Novikovo,RU,2022-03-31 21:47:59,51.1537,37.8879,49.03,79,100,9.93
461,Rawson,AR,2022-03-31 21:48:00,-43.3002,-65.1023,64.94,35,92,4.79
462,Bathsheba,BB,2022-03-31 21:48:01,13.2167,-59.5167,79.41,83,40,18.41
463,Abeche,TD,2022-03-31 21:48:02,13.8292,20.8324,79.97,8,4,8.03
464,Baruun-Urt,MN,2022-03-31 21:48:02,46.6806,113.2792,24.58,33,100,7.29
465,Camacha,PT,2022-03-31 21:48:03,33.0833,-16.3333,56.62,82,75,9.22
466,Alyangula,AU,2022-03-31 21:48:03,-13.8483,136.4192,66.07,100,21,0.0
467,Matagami,CA,2022-03-31 21:48:04,49.7502,-77.6328,33.91,100,100,3.44
468,Kidal,ML,2022-03-31 21:48:04,18.4411,1.4078,84.54,3,57,7.49
469,Launceston,AU,2022-03-31 21:48:05,-41.45,147.1667,54.61,61,23,17.27
470,Turukhansk,RU,2022-03-31 21:48:06,65.8167,87.9833,14.18,91,100,18.86
471,Arcata,US,2022-03-31 21:48:06,40.8665,-124.0828,61.12,61,0,18.41
472,Yuryevets,RU,2022-03-31 21:48:07,57.3201,43.1041,25.23,97,100,3.87
473,Hokitika,NZ,2022-03-31 21:48:07,-42.7167,170.9667,63.68,58,100,8.52
474,Saint-Augustin,CA,2022-03-31 21:48:08,51.226,-58.6502,31.89,88,10,7.07
475,Dongying,CN,2022-03-31 21:48:08,37.4564,118.4856,41.76,50,100,1.34
476,Misratah,LY,2022-03-31 21:48:09,32.3754,15.0925,64.96,65,0,9.42
477,Alofi,NU,2022-03-31 21:48:09,-19.0595,-169.9187,84.09,79,40,8.05
478,Saint-Georges,GD,2022-03-31 21:48:10,12.0564,-61.7485,82.08,69,20,17.27
479,Khandyga,RU,2022-03-31 21:48:11,62.6667,135.6,-6.97,100,100,1.34
480,Los Llanos De Aridane,ES,2022-03-31 21:48:11,28.6585,-17.9182,60.55,80,40,10.36
481,Birmitrapur,IN,2022-03-31 21:48:12,22.4,84.7667,72.99,36,0,2.19
482,Conceicao Do Araguaia,BR,2022-03-31 21:48:12,-8.2578,-49.2647,75.09,93,95,0.85
483,Arman,RU,2022-03-31 21:48:13,59.7,150.1667,8.35,74,75,8.81
484,Ancud,CL,2022-03-31 21:46:55,-41.8697,-73.8203,58.23,74,100,1.88
485,Saint Pete Beach,US,2022-03-31 21:48:14,27.7253,-82.7412,82.11,74,75,18.41
486,Nortelandia,BR,2022-03-31 21:48:15,-14.4547,-56.8028,61.5,95,100,5.5
487,Thaton,MM,2022-03-31 21:48:15,16.9206,97.3714,78.57,83,95,1.81
488,Bereda,ES,2022-03-31 21:48:16,43.2686,-7.5406,43.57,100,100,6.67
489,Gomel,BY,2022-03-31 21:48:16,52.4345,30.9754,36.82,100,100,11.18
490,Pinega,RU,2022-03-31 21:48:17,64.7001,43.3936,7.9,97,68,4.32
491,Tura,IN,2022-03-31 21:48:17,25.5198,90.2201,68.63,92,73,3.09
492,Hirara,JP,2022-03-31 21:48:18,24.8,125.2833,68.27,83,75,21.85
493,Havoysund,NO,2022-03-31 21:48:18,70.9963,24.6622,26.83,69,100,8.37
494,Pisco,PE,2022-03-31 21:44:46,-13.7,-76.2167,73.45,60,0,18.41
495,Medea,DZ,2022-03-31 21:48:19,36.2642,2.7539,42.24,89,99,5.86
496,Gat,IL,2022-03-31 21:48:20,31.61,34.7642,58.82,55,21,1.23
497,Vangaindrano,MG,2022-03-31 21:48:21,-23.35,47.6,71.1,87,21,3.4
498,Gines,ES,2022-03-31 21:48:21,37.3868,-6.0774,57.92,70,20,11.5
499,Santa Rosa,PH,2022-03-31 21:43:57,14.3122,121.1114,82.38,80,38,7.94
500,Viedma,AR,2022-03-31 21:48:22,-40.8135,-62.9967,65.64,18,13,9.35
501,Cabedelo,BR,2022-03-31 21:47:09,-6.9811,-34.8339,81.27,78,81,10.89
502,Tautira,PF,2022-03-31 21:49:23,-17.7333,-149.15,81.03,72,49,10.36
503,Touros,BR,2022-03-31 21:49:23,-5.1989,-35.4608,81.3,78,100,12.91
504,Sisimiut,GL,2022-03-31 21:49:24,66.9395,-53.6735,16.41,94,47,3.76
505,Maceio,BR,2022-03-31 21:44:48,-9.6658,-35.7353,78.24,83,75,2.3
506,Krasnyy Yar,RU,2022-03-31 21:49:25,46.5331,48.3456,44.53,54,100,6.51
507,Jasper,US,2022-03-31 21:49:26,37.2001,-94.3502,38.88,74,100,16.11
508,Vaasa,FI,2022-03-31 21:49:26,63.096,21.6158,16.95,100,0,2.3
509,Issa,RU,2022-03-31 21:49:27,53.8705,44.8578,33.78,100,100,4.14
510,Chapais,CA,2022-03-31 21:49:28,49.7834,-74.8492,37.18,100,100,13.58
511,Bandarbeyla,SO,2022-03-31 21:49:28,9.4942,50.8122,80.2,83,40,9.78
512,Port Augusta,AU,2022-03-31 21:49:29,-32.5,137.7667,59.49,61,0,10.51
513,Oum Hadjer,TD,2022-03-31 21:49:30,13.2954,19.6966,86.58,8,6,10.33
514,Windsor,CA,2022-03-31 21:45:54,42.3001,-83.0165,46.74,76,100,19.57
515,Nizhneudinsk,RU,2022-03-31 21:49:30,54.9076,99.0276,27.55,87,100,4.25
516,Krasnotorka,UA,2022-03-31 21:49:31,48.682,37.5327,49.73,72,99,12.48
517,Kudahuvadhoo,MV,2022-03-31 21:49:31,2.6708,72.8944,82.29,71,6,3.47
518,Harper,LR,2022-03-31 21:49:32,4.375,-7.7169,80.35,85,53,6.11
519,Santa Marta De Tormes,ES,2022-03-31 21:49:32,40.9506,-5.6272,44.62,99,75,8.05
520,Greenville,US,2022-03-31 21:44:46,35.6127,-77.3663,73.42,83,100,23.02
521,Kapasan,ID,2022-03-31 21:49:34,-6.7773,111.3789,72.79,97,100,8.99
522,Ambilobe,MG,2022-03-31 21:49:35,-13.2,49.05,73.04,95,99,2.59
523,Palana,RU,2022-03-31 21:49:36,59.1167,159.9667,13.64,79,95,9.98
524,Nagato,JP,2022-03-31 21:49:36,34.3833,131.2,45.19,60,89,22.08
525,Kampot,KH,2022-03-31 21:49:37,10.6167,104.1833,77.05,81,95,3.53
526,Mount Isa,AU,2022-03-31 21:49:37,-20.7333,139.5,71.37,30,1,13.8
527,Burgeo,CA,2022-03-31 21:49:38,47.6167,-57.6152,33.01,79,13,13.67
528,Teguldet,RU,2022-03-31 21:49:38,57.3064,88.1667,33.51,97,100,12.93
529,Culiacan,MX,2022-03-31 21:45:11,24.7994,-107.3897,88.16,29,91,11.05
530,Monrovia,LR,2022-03-31 21:45:19,6.3005,-10.7969,80.37,87,38,5.3
531,Talcahuano,CL,2022-03-31 21:45:30,-36.7167,-73.1167,64.08,55,0,14.97
532,Ontario,US,2022-03-31 21:48:30,34.0633,-117.6509,73.65,66,100,14.97
533,Sardhana,IN,2022-03-31 21:49:39,29.15,77.6167,73.62,14,0,5.44
534,Floro,NO,2022-03-31 21:49:40,61.5996,5.0328,37.36,60,0,8.05
535,Half Moon Bay,US,2022-03-31 21:47:06,37.4636,-122.4286,73.42,70,0,18.41
536,Petrokamenskoye,RU,2022-03-31 21:49:41,57.716,60.6484,19.47,93,100,3.38
537,Nuuk,GL,2022-03-31 21:49:42,64.1835,-51.7216,32.61,86,40,3.44
538,Sarangani,PH,2022-03-31 21:49:42,5.4033,125.4636,81.79,75,92,2.91
539,Huarmey,PE,2022-03-31 21:49:43,-10.0681,-78.1522,73.51,77,65,11.1
540,Lexington,US,2022-03-31 21:48:04,37.9887,-84.4777,46.4,69,100,17.27
541,Dali,CN,2022-03-31 21:49:44,25.7,100.1833,56.55,81,86,1.45
542,Boo,SE,2022-03-31 21:49:45,59.3333,18.2833,31.77,85,75,2.3
543,Georgiyevka,KZ,2022-03-31 21:49:45,43.0369,74.7114,44.64,87,0,4.47
544,Karwar,IN,2022-03-31 21:49:46,14.8,74.1333,76.26,86,16,5.7
545,Chifeng,CN,2022-03-31 21:49:47,42.2683,118.9636,29.23,32,34,4.9
546,Vagur,FO,2022-03-31 21:49:48,61.4732,-6.8119,36.25,57,100,8.66
547,Kodinsk,RU,2022-03-31 21:50:48,58.6881,99.1844,33.53,87,100,12.57
548,Camapua,BR,2022-03-31 21:50:49,-19.5314,-54.0439,69.58,98,100,6.76
